question,ground_truth,agentic_answer,agentic_contexts,agentic_latency,agentic_n_attempts,agentic_confidence,agentic_low_conf,agentic_used_fallback,faithfulness,answer_relevancy,context_precision
"Which American audio engineer and clandestine chemist, who was a key figure in the San Francisco Bay Area hippie movement during the 1960s recorded the album ""Old and in the Way?""",Owsley Stanley,"Owsley Stanley recorded the album ""Old and in the Way"".","[""Owsley Stanley\n\nOwsley Stanley (born Augustus Owsley Stanley III, January 19, 1935 \u2013 March 12, 2011) was an American audio engineer and clandestine chemist.  He was a key figure in the San Francisco Bay Area hippie movement during the 1960s and played a pivotal role in the counterculture of the 1960s.  Under the professional name Bear, he was the soundman for the rock band the Grateful Dead, whom he met when Ken Kesey invited them to an Acid Test party.  As their sound engineer, Stanley frequently recorded live tapes behind his mixing board, designed their trademark skull logo, and developed their Wall of Sound sound system, one of the largest mobile public address systems ever constructed."", ""Old and in the Way (album)\n\nOld and in the Way is the self-titled first album by the bluegrass band Old and in the Way.  It was recorded 8 October 1973 at the Boarding House in San Francisco by Owsley Stanley and Vickie Babcock utilizing eight microphones (four per channel) mixed live onto a stereo Nagra tape recorder.  The caricature album cover was illustrated by Greg Irons.  For many years it was the top selling bluegrass album of all time , until that title was taken by the soundtrack album for O Brother, Where Art Thou."", ""Jory Prum\n\nJory Prum (January 31, 1975 \u2013 April 22, 2016), also known as Jory K. Prum, was an American audio engineer, best known for his work in film and video games.  He was the owner of a recording studio located in the San Francisco Bay Area."", ""Clint Eastwood\n\nClinton Eastwood Jr. (born May 31, 1930) is an American actor, filmmaker, musician, and political figure.  After achieving success in the Western TV series \""Rawhide\"", he rose to international fame with his role as the Man with No Name in Sergio Leone's \""Dollars\"" Trilogy of Spaghetti Westerns during the 1960s, and as antihero cop Harry Callahan in the five \""Dirty Harry\"" films throughout the 1970s and 1980s.  These roles, among others, have made Eastwood an enduring cultural icon of masculinity."", ""Lee Hazlewood\n\nBarton Lee Hazlewood (July 9, 1929 \u2013 August 4, 2007) was an American country and pop singer, songwriter, and record producer, most widely known for his work with guitarist Duane Eddy during the late 1950s and singer Nancy Sinatra in the 1960s.""]",15.14585810000426,1,0.5599999999999999,False,False,1.0,0.7343275767469212,0.9999999999
When was the palace founded at which Columba de Dunbar died in 1435?,the late 12th Century,The founding of Spynie Palace dates back to the late 12th Century.,"[""Columba de Dunbar\n\nColumba de Dunbar ( 1386 \u2013 1435) was Bishop of Moray from 1422 until his death at Spynie Palace near Elgin sometime before 7 November 1435."", ""Gospatric, Earl of Northumbria\n\nGospatric or Cospatric (from the Cumbric \""Servant of Saint Patrick\""), (died after 1073), was Earl of Northumbria, or of Bernicia, and later lord of sizable estates around Dunbar.  While his paternal ancestry is uncertain, his descendants held the Earldom of Dunbar, later known as the Earldom of March, in south-east Scotland until 1435."", ""Spynie Palace\n\nSpynie Palace, also known as Spynie Castle, was the fortified seat of the Bishops of Moray for about 500 years.  The founding of the palace dates back to the late 12th Century.  It is situated at Grid Ref NJ 230658, about 500m from the location of the first officially settled Cathedral Church of the Diocese of Moray, in present-day Spynie Churchyard.  For most of its occupied history, the castle was not described as a \""palace\"" \u2014 this term first appeared in the Registry of Moray in a writ of 1524."", ""Earl of Dunbar\n\nThe title Earl of Dunbar, also called Earl of Lothian or Earl of March, was the head of a comital lordship in south-eastern Scotland between the early 12th century and the early 15th century.  The first man to use the title of Earl in this earldom was Gospatric II, Earl of Lothian, son of Gospatric, Earl of Northumbria.  It descended to George de Dunbar, 11th Earl of March, who was forfeited by parliament of his titles & estates in 1435, and retired into obscurity in England.  His son Patrick retained a barony at Kilconquhar in Fife."", ""St James's Palace\n\nSt James's Palace is the most senior royal palace in the United Kingdom.  Located in the City of Westminster, although no longer the principal residence of the monarch, it is the ceremonial meeting place of the Accession Council and the London residence of several members of the royal family.""]",35.60638330000074,3,0.38,True,False,1.0,0.5886491740530089,0.0
"Where is the Bubblegum Alley, that is similar to Gum Wall, located in California?","San Luis Obispo, California","Bubblegum Alley is a tourist attraction in downtown San Luis Obispo, California.","[""Gum Wall\n\nThe Market Theater Gum Wall is a brick wall covered in used chewing gum, in an alleyway in downtown Seattle.  It is located in Post Alley under Pike Place Market.  Similar to Bubblegum Alley in San Luis Obispo, California, the Market Theater Gum Wall is a local landmark.  Parts of the wall can be covered several inches thick, 15 feet high for 50 feet."", ""Bubblegum Alley\n\nBubblegum Alley is a tourist attraction in downtown San Luis Obispo, California, known for its accumulation of used bubble gum on the walls of an alley.  It is a 15 ft high and 70 ft long alley lined with chewed gum left by passers-by.  It covers a stretch of 20 meters in the 700 block of Higuera Street in downtown San Luis Obispo."", ""San Luis Obispo, California\n\nSan Luis Obispo ( ; Spanish for \""St. Louis, the Bishop [of Toulouse]\""), or SLO for short, is a city in the U.S. state of California, located roughly midway between Los Angeles and San Francisco on the Central Coast.  The population was 45,119 at the 2010 census.  The population of San Luis Obispo County was 269,637 in 2010."", ""Oakland, California\n\nOakland is the largest city and the county seat of Alameda County, California, United States.  A major West Coast port city, Oakland is the largest city in the East Bay region of the San Francisco Bay Area, the third largest city overall in the San Francisco Bay Area, the eighth largest city in California, and the 45th largest city in the United States, with a population of 419,267 as of 2015 .  It serves as a trade center for the San Francisco Bay Area; its Port of Oakland is the busiest port in the San Francisco Bay, the entirety of Northern California, and the fifth busiest in the United States of America.  The city was incorporated in 1852."", ""Hollywood Star Lanes\n\nHollywood Star Lanes was a 32-lane bowling alley located on Santa Monica Boulevard in Los Angeles, California.  Open from 1960 to 2002, the alley was featured in the movies \""The Big Lebowski\"" and \""The Big Empty\"", which was filmed on location over three weeks of the eleven-week filming schedule.  In 2002, the alley was closed after the Los Angeles Unified School District seized the land by eminent domain, with the goal of building an elementary school at the site.""]",35.47543110000697,3,0.48,True,False,1.0,0.8350219208169066,0.99999999995
"At what venue was the January 2, 2012 game featured the University of Louisville team?",Mercedes-Benz Superdome,"Based on partial evidence: The January 2, 2012 game featured the University of Louisville team at Papa John's Cardinal Stadium.","[""Parkway Field\n\nParkway Field is the name of a minor league baseball and college baseball park that stood in Louisville, Kentucky.  It was home to the Louisville Colonels of the American Association from 1923 into the mid-1950s, the Louisville Buckeyes of the Negro American League in 1949, and then of the University of Louisville team for several decades until they abandoned it in 1998 and moved to Cardinal Stadium.  Prior to its demolition, Parkway Field had become a home run haven for U of L Head Coach Gene Baker's \""Over the Wall Gang.\""  The Cards led NCAA Division I in long balls in 1991 and 1992 while finishing runnerup in 1995.  The 1991 squad featured six Cardinals who tallied at least 15 roundtrippers each, Richie Hawks, Rob Newman, Greg Gooding, Dan Kopriva, Charlie Allen, and Darren Oppel.  The 1992 club also topped the nation in team batting average and team slugging percentage."", ""2012 Louisville Cardinals football team\n\nThe 2012 Louisville Cardinals football team represented the University of Louisville in the 2012 NCAA Division I FBS football season.  The Cardinals were led by third-year head coach Charlie Strong and played their home games at Papa John's Cardinal Stadium.  They were a member of the Big East Conference.  They finished the season 11\u20132, 5\u20132 in Big East play to finish in a four-way tie for the Big East championship.  As the highest rated of the four Big East champions in the final BCS poll, the Cardinals received the conference's automatic bid into a BCS game.  They were invited to the Sugar Bowl where they defeated Florida."", ""Georgia Tech Yellow Jackets football\n\nThe Georgia Tech Yellow Jackets football team represents the Georgia Institute of Technology in the sport of American football.  The Yellow Jackets team competes in the Football Bowl Subdivision (FBS) of the National Collegiate Athletic Association (NCAA) and the Coastal Division of the Atlantic Coast Conference (ACC).  Georgia Tech has fielded a football team since 1892 and has an all-time record of 700\u2013471\u201343 (a .594 winning percentage).  The Yellow Jackets play in Bobby Dodd Stadium at Historic Grant Field in Atlanta, Georgia, which has a capacity of 55,000.  The Yellow Jackets have won four Division I-A college football national championships and fifteen conference titles."", ""Charlotte Hornets\n\nThe Charlotte Hornets are an American professional basketball team based in Charlotte, North Carolina.  The Hornets compete in the National Basketball Association (NBA), as a member of the league's Eastern Conference Southeast Division.  The team is largely owned by former NBA player and North Carolina native Michael Jordan, who acquired controlling interest in the team in 2010.  The Hornets play their home games at the Spectrum Center in Uptown Charlotte."", ""Southeastern Conference\n\nThe Southeastern Conference (SEC) is an American college athletic conference whose member institutions are located primarily in the Southern part of the United States.  Its fourteen members include the flagship public universities of ten states, three additional public land grant universities, and one private research university.  The conference is headquartered in Birmingham, Alabama.  The SEC participates in the National Collegiate Athletic Association (NCAA) Division I in sports competitions; for football, it is part of the Football Bowl Subdivision (FBS), formerly known as Division I-A.""]",39.52035800000158,3,0.32,True,True,0.5,0.8445891472745992,0.0
"Which film was Oscar nominated, LaLee's Kin: The Legacy of Cotton or Gimme Shelter, the 1970 Rolling Stones documentary?",LaLee's Kin: The Legacy of Cotton,LaLee's Kin: The Legacy of Cotton is the film that was nominated for Best Documentary Feature at the 74th Academy Awards.,"[""LaLee's Kin: The Legacy of Cotton\n\nLaLee's Kin: The Legacy of Cotton is a 2001 American documentary film directed by Deborah Dickson, Susan Fr\u00f6mke and Albert Maysles.  It was nominated for Best Documentary Feature at the 74th Academy Awards."", ""Gimme Shelter (1970 film)\n\nGimme Shelter is a 1970 documentary film directed by Albert and David Maysles and Charlotte Zwerin chronicling the last weeks of The Rolling Stones' 1969 US tour which culminated in the disastrous Altamont Free Concert.  The film is named after \""Gimme Shelter\"", the lead track from the group's 1969 album \""Let It Bleed\"".  The film was screened at the 1971 Cannes Film Festival, but was not entered into the main competition."", ""Altamont Diary\n\nAlamont Diary is the debut album by Melbourne electronica band Black Cab.  Released in 2004, it is a concept album based on the ill-fated 1969 free concert at Altamont Speedway in California headlined by the Rolling Stones.  The album, whose genre is described a psych-country, features audio samples of former Stones tour manager Sam Cutler, taken from the 1970 documentary film \""Gimme Shelter\""."", ""Merry Clayton\n\nMerry Clayton (born December 25, 1948) is an American soul and gospel singer and an actress.  She provided a number of backing vocal tracks for major performing artists in the 1960s, most notably in her duet with Mick Jagger on the Rolling Stones song \""Gimme Shelter.\""  Clayton is featured in \""20 Feet from Stardom\"", the Oscar-winning documentary about background singers and their contributions to the music industry.  In 2013, she released \""The Best of Merry Clayton\"", a compilation of her favorite songs."", ""Gimme Shelter\n\n\""Gimme Shelter\"" is the opening track to the 1969 album Let It Bleed by the Rolling Stones.  Although the first word was spelled \""Gimmie\"" on that album, subsequent recordings by the band and other musicians have made \""Gimme\"" the customary spelling.  Greil Marcus, writing in \""Rolling Stone\"" magazine at the time of its release, praised the song, stating that the band has \""never done anything better.\""""]",34.84678659999918,3,0.48,True,False,0.5,0.5214713950271985,0.8055555555287036
"Which board game was published most recently, Pirate's Cove or Catan?",Pirate's Cove,"The Catan Dice Game was published in 2007, while the context does not specify a publication date for Pirate's Cove.","[""Pirate's Cove\n\nPirate's Cove (in German, Piratenbucht) is a board game designed by Paul Randles and Daniel Stahl, originally published in Germany in 2002 by Amigo Spiele, illustrated by Markus Wagner and Swen Papenbrock.  In 2003, Days of Wonder republished the game with a new graphic design from Julien Delval and Cyrille Daujean.  In the game, players play pirate ship captains seeking treasure from islands and bragging rights from defeating other pirates in naval combat."", ""Catan\n\nThe Settlers of Catan, sometimes shortened to Catan or Settlers, is a multiplayer board game designed by Klaus Teuber and first published in 1995 in Germany by Franckh-Kosmos Verlag (Kosmos) as Die Siedler von Catan.  Players assume the roles of settlers, each attempting to build and develop holdings while trading and acquiring resources.  Players are awarded points as their settlements grow; the first to reach a set number of points, typically 10, is the winner.  The game and its many expansions are also published by Mayfair Games, Filosofia, Capcom, 999 Games, \u039a\u03ac\u03b9\u03c3\u03c3\u03b1, and Devir."", ""Catan Dice Game\n\nCatan Dice Game is a German-style board game, developed by Klaus Teuber and published in 2007 by Catan GmbH and its licensors, Kosmos in Germany and Mayfair Games in English-speaking countries.  It is a dice game re-imagining of Teuber's most notable title, \""Settlers of Catan\"".  \""Catan Dice Game\"" can be played by any number of players, but is ideally suited for up to four.  A variation, known as \""Catan Dice Game Plus\"", is freely available from the \""Catan\"" website, whose gameplay is closer to its \""Settlers\"" origins."", ""Catan Card Game\n\nThe Catan Card Game, originally named The Settlers of Catan: The Card Game, is a card game adaptation of \""The Settlers of Catan\"".  It is a member of the \""Catan\"" series of games, and is published by Kosmos in German, and Mayfair Games in English.  The \""Catan Card Game\"" is a two-player game, although the rules can be accommodated as to allow players to share a set or for each player to have their own.  Seven expansions of the \""Catan Card Game\"" have been released."", ""Catan: Seafarers\n\nCatan: Seafarers, or Seafarers of Catan in older editions, (German: \""Die Seefahrer von Catan\"" ) is an expansion of the board game \""The Settlers of Catan\"" for three to four players (five-to-six-player play is also possible with both of the respective five-to-six-player extensions).  The main feature of this expansion is the addition of ships, gold rivers, and the pirate to the game, allowing play between multiple islands.  The expansion also provides numerous scenarios, some of which have custom rules.  The \""Seafarers\"" rules and scenarios are also, for the most part, compatible with \""\"" and \""\"".""]",15.752131300003384,1,0.5599999999999999,False,False,0.5,0.719812112501785,0.9999999999
Alice David is the voice of Lara Croft in a video game developed by which company ?,Crystal Dynamics,Based on partial evidence: Alice David is the voice of Lara Croft in a video game developed by Crystal Dynamics.,"[""Alice David\n\nAlice David (born 22 March 1987) is a French actress, known for the television series \""Bref\"" (2011) and the film \""Babysitting\"" (2014).  She is the voice of the French dub of Lara Croft in the video game \""Tomb Raider\""."", ""Tomb Raider (2013 video game)\n\nTomb Raider is an action-adventure video game developed by Crystal Dynamics and published by Square Enix.  \""Tomb Raider\"" is the tenth title in the \""Tomb Raider\"" franchise, and operates as a reboot that reconstructs the origins of Lara Croft.  \""Tomb Raider\"" was released on 5 March 2013 for Microsoft Windows, PlayStation 3 and Xbox 360, and on 23 January 2014 for OS X, and on 27 April 2016 for Linux."", ""Lara Croft and the Temple of Osiris\n\nLara Croft and the Temple of Osiris is an action-adventure game developed by Crystal Dynamics and published by Square Enix for Microsoft Windows, PlayStation 4 and Xbox One.  It is the sequel to the 2010 video game \""Lara Croft and the Guardian of Light\"", and the second instalment in \""Lara Croft\"" spin-off series of the \""Tomb Raider\"" franchise.  The video game was announced at E3 2014 on 9 June.  \""Temple of Osiris\"" stars \""Tomb Raider\"" mainstay protagonist Lara Croft, voiced by English actress Keeley Hawes."", ""Tomb Raider III\n\nTomb Raider III: Adventures of Lara Croft, or simply Tomb Raider III, is an action-adventure video game developed by Core Design and published by Eidos Interactive.  It was originally released for the PlayStation and Microsoft Windows platforms in 1998.  \""Tomb Raider III\"" is the third title in the \""Tomb Raider\"" video game series and a sequel to \""Tomb Raider II\"".  The story of the game follows archaeologist-adventurer Lara Croft as she embarks upon a quest to recover four pieces of a meteorite that are scattered across the world.  To progress through the game, the player must explore five locations (India, South Pacific, London, Nevada, and Antarctica) and complete a series of levels that involve solving puzzles, jumping over obstacles, and defeating enemies."", ""Tomb Raider\n\nTomb Raider, also known as Lara Croft: Tomb Raider between 2001 and 2007, is a media franchise that originated with an action-adventure video game series created by British gaming company Core Design.  Formerly owned by Eidos Interactive, then by Square Enix after their acquisition of Eidos in 2009, the franchise focuses on a fictional English archaeologist Lara Croft, who travels around the world searching for lost artifacts and infiltrating dangerous tombs and ruins.  The gameplay generally focuses around action-adventure exploration of environments, solving puzzles, navigating hostile environments filled with traps, and fighting numerous enemies.  Additional media has grown up around the theme in the form of film adaptations, comics and novels.""]",38.76985749999585,3,0.32,True,True,1.0,0.7789966404117199,0.5833333333041666
"Which Eminem album included vocals from a singer who had an album titled ""Unapologetic""?","""The Marshall Mathers LP 2""","The Marshall Mathers LP 2 includes vocals from Rihanna, who had an album titled ""Unapologetic"".","[""The Monster (song)\n\n\""The Monster\"" is a song by American rapper Eminem, featuring guest vocals from Barbadian singer Rihanna, taken from Eminem's album \""The Marshall Mathers LP 2\"" (2013).  The song was written by Eminem, Jon Bellion, and Bebe Rexha, with production handled by Frequency.  \""The Monster\"" marks the fourth collaboration between Eminem and Rihanna, following \""Love the Way You Lie\"", its sequel \""Love the Way You Lie (Part II)\"" (2010), and \""Numb\"" (2012).  \""The Monster\"" was released on October 29, 2013, as the fourth single from the album.  The song's lyrics present Rihanna coming to grips with her inner demons, while Eminem ponders the negative effects of his fame."", ""Numb (Rihanna song)\n\n\""Numb\"" is a song by Barbadian singer Rihanna from her seventh studio album \""Unapologetic\"" (2012).  It features guest vocals by American rapper Eminem, making it the pair's third collaboration since the two official versions of \""Love the Way You Lie\"".  Following the album's release, \""Numb\"" charted on multiple charts worldwide including in Canada, the United Kingdom and the United States."", ""Drop the World\n\n\""Drop the World\"" is a song by American rapper and recording artist Lil Wayne, featuring a guest appearance from fellow American rapper Eminem.  It serves as the third single from Lil Wayne's seventh studio album, \""Rebirth\"" (2010).  This song is also titled as: Eminem x Lil Wayne - \""Drop the World\"" on Eminem's hidden video album titled \""Detroit King\"" The song was released on iTunes on December 28, 2009.  Lil Wayne, Eminem, and Travis Barker of Blink-182 performed the song together along with Drake's song \""Forever\"" at the 52nd Grammy Awards in 2010.  On April 10, 2014, the single was certified quadruple platinum by the RIAA."", ""Encore (Eminem song)\n\n\""Encore\"" (stylized as \""\u018eNCORE\"" and sometimes known as \""Curtains Down\"") is a song by rappers Eminem, 50 Cent and Dr. Dre, released in 2004 as a vinyl single in the U.S.  It was the title track from the Eminem album of the same name, which was also released that year.  It is the third single and final track from the album."", ""Janet Jackson\n\nJanet Damita Jo Jackson (born May 16, 1966) is an American singer, songwriter, dancer and actress.  Known for sonically innovative, socially conscious, and sexually provocative records, elaborate stage shows, and high-profile television and film roles, she has been a prominent figure in popular culture for over 30 years.""]",34.94891270000517,3,0.24,True,False,1.0,0.6280270186878275,0.99999999995
"This American crime film set in South Los Angeles was written and directed by the same director and writer of screenwriter of ""Street Kings"", ""End of Watch"", ""Sabotage"", ""Fury"" and what other film? ",Suicide Squad,"The American crime film set in South Los Angeles that was written and directed by David Ayer is also known as ""Harsh Times"".","[""Harsh Times\n\nHarsh Times is a 2005 American crime film set in South Los Angeles.  The film stars Christian Bale and Freddy Rodriguez, and was written and directed by David Ayer, who wrote the script for the Academy Award-winning 2001 film \""Training Day\"".  The film was distributed by Metro-Goldwyn-Mayer and Bauer Martinez Entertainment.  Ayer says that the film's characters are largely based on the people he knew when he lived in South Central."", ""David Ayer\n\nDavid Ayer (born January 18, 1968) is an American film director, producer, and screenwriter.  He is best known for being the writer of \""Training Day\"" (2001), and the director and writer of \""Harsh Times\"" (2005), \""Street Kings\"" (2008), \""End of Watch\"" (2012), \""Sabotage\"" (2014), \""Fury\"" (2014), and \""Suicide Squad\"" (2016)."", ""End of Watch\n\nEnd of Watch is a 2012 American crime drama film written and directed by David Ayer.  It stars Jake Gyllenhaal and Michael Pe\u00f1a as Brian Taylor and Miguel Zavala, two Los Angeles Police Department officers who work in South Los Angeles.  The film focuses on their day-to-day police work, their dealings with a certain group of gang members, their friendship with each other, and their personal relationships."", ""South of 8\n\nSouth of 8 is a 2016 American crime film written by first time director Tony Olmos and Rosewood Five Productions, based on a string of bank robberies set in the near future.  It officially premiered September 26, 2016 at the Downtown Los Angeles Film Festival in Los Angeles, California, where it won the jury award for Best Dramatic Screenplay.  Prior to its premiere, the film won 'Best Trailer' at the San Diego Film Awards and was a finalist for Audience Choice #TrailerChallenge at DTLAFF via Indi.com.  The film screened again on February 11, 2017 at San Diego Film Week and took home the award for \""Best Horror/SciFi/Thriller Feature.\"""", ""Street Kings 2: Motor City\n\nStreet Kings 2: Motor City is a 2011 American crime film starring Ray Liotta and directed by Chris Fisher.  It is the sequel to the 2008's \""Street Kings\"" starring Keanu Reeves.  The film was released on direct-to-DVD in the United States on April 19, 2011.""]",15.55856969999877,1,0.5599999999999999,False,False,1.0,0.7334574285740976,0.49999999995
SuperMansion starred the actress who had a recurring role as whom on Workaholics?,Jillian Belk,"Jillian Bell, who is also an actress, starred in SuperMansion and had a recurring role as Jillian Belk on ""Workaholics"".","[""Jillian Bell\n\nJillian Leigh Bell (born April 25, 1984) is an American comedian, actress, and screenwriter.  She is best known for her recurring roles as Jillian Belk on \""Workaholics\"" and Dixie on the final season of \""Eastbound & Down\"", as well as appearing in \""22 Jump Street\"" and \""Fist Fight\"" (2017)."", ""SuperMansion\n\nSuperMansion is an American stop-motion animated comedy television series created by Matthew Senreich and Zeb Wells.  The series stars Bryan Cranston, Heidi Gardner, Tucker Gilmore, Keegan-Michael Key, Tom Root, Yvette Nicole Brown, Zeb Wells, and Jillian Bell.  The series premiered on Crackle on October 8, 2015."", ""Hilarie Burton\n\nHilarie Ross Burton (born July 1, 1982) is an American actress and producer.  A former host of MTV's \""Total Request Live\"", she portrayed Peyton Sawyer on the The WB/CW drama \""One Tree Hill\"" for six seasons (2003\u201309).  Burton gained wider recognition with leading roles in the films \""Our Very Own\"", \""Solstice\"" and \""The List\"".  She starred as Sara Ellis on the USA crime drama \""White Collar\"" (2010\u201313); and, in 2013, she had a recurring role as Dr. Lauren Boswell on the ABC medical drama \""Grey's Anatomy\"".  In 2014, she appeared in the short-lived ABC drama series \""Forever\"" as Molly Dawes, and a recurring role in the short-lived CBS sci-fi drama series \""Extant\"" as Anna Schaefer in 2015.  In 2016, Burton was cast in a recurring role as DEA Agent Karen Palmer on the Fox action dramedy series \""Lethal Weapon\""."", ""Jenna Dewan\n\nJenna Dewan Tatum (born Jenna Lee Dewan; December 3, 1980) is an American actress and dancer.  She began her career as a backup dancer for Janet Jackson, and later worked with artists including Pink, Missy Elliott, and Christina Aguilera.  She is known for her role as Nora Clark in the 2006 film \""Step Up\"".  She has also starred on the short-lived NBC series \""The Playboy Club\"" and had a recurring role on the FX series \""American Horror Story\"".  She was Freya Beauchamp on the Lifetime series \""Witches of East End\"" and as of 2016 was playing the recurring role of Lucy Lane in \""Supergirl\""."", ""Gal Gadot\n\nGal Gadot-Varsano (Hebrew: \u05d2\u05dc \u05d2\u05d3\u05d5\u05ea\u200e \u200e , ] ; born April 30, 1985) is an Israeli actress and model.  Gadot is primarily known for her role as Wonder Woman in the DC Extended Universe.  She started with \""\"" (2016), continued again in 2017 as the lead in \""Wonder Woman\"", and will reprise the role in \""Justice League\"".  She previously appeared as Gisele Yashar in several films of \""The Fast and the Furious\"" franchise.""]",35.73292620000575,3,0.3,True,False,1.0,0.4911125854938055,0.9999999999
"The 1974 Texas Tech Raiders football team represented what public research university in Lubbock, Texas?",Texas Tech University,The 1974 Texas Tech Red Raiders football team represented Texas Tech University.,"[""Texas Tech University\n\nTexas Tech University, often referred to as Texas Tech, Tech, or TTU, is a public research university in Lubbock, Texas.  Established on  10, 1923 (1923--) , and originally known as Texas Technological College, it is the flagship institution of the four-institution Texas Tech University System.  The university's student enrollment is the sixth-largest in Texas as of the Fall 2014 semester.  The university shares its campus with Texas Tech University Health Sciences Center, making it the only campus in Texas to house an undergraduate university, law school, and medical school."", ""1974 Texas Tech Red Raiders football team\n\nThe 1974 Texas Tech Red Raiders football team represented Texas Tech University in the Southwest Conference during the 1974 NCAA Division I football season.  In their fifth and final season under head coach Jim Carlen, the Red Raiders compiled a 6\u20134\u20132 record (3\u20134 against conference opponents), finished in sixth place in the conference, and outscored opponents by a combined total of 193 to 158.  The team's statistical leaders included Tommy Duniven with 552 passing yards, Larry Isaac with 671 rushing yards, and Lawrence Williams with 477 receiving yards.  The team played its home games at Clifford B. & Audrey Jones Stadium."", ""University of Kansas\n\nThe University of Kansas, often referred to as KU or Kansas, is a public research university in the U.S. state of Kansas.  The main campus in Lawrence, one of the largest college towns in Kansas, is on Mount Oread, the highest elevation in Lawrence.  Two branch campuses are in the Kansas City metropolitan area: the Edwards Campus in Overland Park, and the university's medical school and hospital in Kansas City.  There are also educational and research sites in Parsons, Topeka, Garden City, Hays, and Leavenworth, and branches of the medical school in Wichita and Salina.  The university is one of the 62 members of the Association of American Universities."", ""2012 Texas Tech Red Raiders football team\n\nThe 2012 Texas Tech Red Raiders football team represented Texas Tech University in the 2012 NCAA Division I FBS football season as members of the Big 12 Conference.  Tommy Tuberville lead the Red Raiders in his third season as the program's fourteenth head coach.  The Red Raiders played home games on the university's campus in Lubbock, Texas at Jones AT&T Stadium.  They finished the season 8\u20135, 4\u20135 in Big 12 play to finish in a four way tie for fifth place.  They were invited to the Meineke Car Care Bowl of Texas where they defeated Minnesota."", ""2016 Texas Tech Red Raiders football team\n\nThe 2016 Texas Tech Red Raiders football team represented Texas Tech University in the 2016 NCAA Division I FBS football season as members of the Big 12 Conference.  Kliff Kingsbury led the Red Raiders in his fourth season as the program's fifteenth head coach.  The Red Raiders played their home games on the university's campus in Lubbock, Texas at Jones AT&T Stadium.  They finished the season 5\u20137, 3\u20136 in Big 12 play.""]",35.021498499998415,3,0.38,True,False,1.0,0.7282850426306249,0.99999999995
"During Siege of Bharatpur, which Commander-in-Chief of Ireland and Commander-in-Chief of India contributed to the storming of the castle?",Lord Combermere,"Field Marshal Stapleton Cotton, 1st Viscount Combermere, who was also Commander-in-Chief of India, contributed to the storming of the castle during the Siege of Bharatpur in January 1826.","[""Siege of Bharatpur\n\nThe Siege of Bharatpore was a siege that took place in the Indian princely state of Bharatpur (now part of Rajasthan) between December 1825 and January 1826.  British troops under Lord Combermere initially surrounded the state's capital until on 18January 1826 its fortress was stormed and captured."", ""Siege of Bharatpur (1805)\n\nThe Siege of Bharatpur took place between 2 January and 22 February 1805 in the Indian Princely state of Bharatpur (now part of Rajasthan), during the Second Anglo-Maratha War.  Forces of the British East India Company, led by General Gerard Lake, were four times repulsed in attempts to storm the fortress.  The victory by Bharatpur backed by the Maratha Empire was an embarrassing defeat for the British."", ""Stapleton Cotton, 1st Viscount Combermere\n\nField Marshal Stapleton Cotton, 1st Viscount Combermere {'1': \"", '2': \"", '3': \"", '4': \""} (14 November 1773 \u2013 21 February 1865), was a British Army officer, diplomat and politician.  As a junior officer he took part in the Flanders Campaign, in the Fourth Anglo-Mysore War and in the suppression of Robert Emmet's insurrection in 1803.  He commanded a cavalry brigade in Sir Arthur Wellesley's Army before being given overall command of the cavalry in the latter stages of the Peninsular War.  He went on to be Commander-in-Chief, Ireland and then Commander-in-Chief, India.  In the latter role he stormed Bharatpur\u2014a fort which previously had been deemed impregnable."", ""Commander-in-Chief, India\n\nDuring the period of the British Raj, the Commander-in-Chief, India (often \""Commander-in-Chief \""in\"" or \""of\"" India\"") was the supreme commander of the British Indian Army.  The Commander-in-Chief and most of his staff were based at General Headquarters, India, and liaised with the civilian Governor-General of India.  Following the Partition of India in 1947 and the creation of the independent dominions of India and Pakistan, the post was abolished.  It was briefly replaced by the position of Supreme Commander of India and Pakistan before the role was abolished in November 1948.  Subsequently, the role of Commander-in-Chief was merged into the offices of the Governors-General of India and Pakistan, respectively, before becoming part of the office of President of India from 1950, of the President of Pakistan from 1956, and of the President of Bangladesh from 1972."", ""Lohagarh Fort\n\nLohagarh Fort (Iron fort) is situated at Bharatpur in Rajasthan, India.  It was constructed by Bharatpur Jat rulers.  Maharaja Suraj Mal used all his power and wealth to a good cause, and built numerous forts and palaces across his kingdom, one of them being the Lohagarh Fort (Iron fort), which was one of the strongest ever built in Indian history.  The inaccessible Lohagarh fort could withstand repeated attacks of British forces led by Lord Lake in 1805 when they laid siege for over six weeks.  Of the two gates in the fort, one in the north is known as Ashtdhaatu (eight metalled) gate while the one facing the south is called Chowburja (four-pillared) gate.""]",16.60564390000218,1,0.5,False,False,0.5,0.7843982752542441,0.8333333332916666
